cluster,hostID,isoID,species
clust_3,11063,Cw-535,Cow
clust_3,11063,Cw-536,Cow
clust_3,11079,Cw-562,Cow
clust_3,11087,Cw-567,Cow
clust_3,11220,Cw-657,Cow
clust_3,11220,Cw-658,Cow
clust_3,11113,Cw-688,Cow
clust_3,11128,Cw-701,Cow
clust_3,11281,Cw-720,Cow
clust_3,11253,Cw-773,Cow
clust_3,11253,Cw-774,Cow
clust_3,11251,Cw-775,Cow
clust_3,12121,Cw-787,Cow
clust_3,12118,Cw-791,Cow
clust_3,12119,Cw-793,Cow
clust_3,12119,Cw-794,Cow
clust_3,12115,Cw-809,Cow
clust_3,12163,Cw-827,Cow
clust_3,12163,Cw-828,Cow
clust_3,12188,Cw-900,Cow
clust_3,12273,Cw-909,Cow
clust_3,12282,Cw-917,Cow
clust_3,12258,Cw-939,Cow
clust_3,12258,Cw-940,Cow
clust_3,12259,Cw-941,Cow
clust_3,12259,Cw-942,Cow
clust_3,12260,Cw-943,Cow
clust_3,12264,Cw-946,Cow
clust_3,12265,Cw-947,Cow
clust_3,12265,Cw-948,Cow
clust_3,12268,Cw-952,Cow
clust_3,12060,Cw-968,Cow
clust_3,12066,Cw-979,Cow
clust_3,12067,Cw-982,Cow
clust_3,12068,Cw-984,Cow
clust_3,12263,Cw-985,Cow
clust_3,12263,Cw-986,Cow
clust_3,12077,Cw-991,Cow
clust_3,12078,Cw-994,Cow
clust_3,12080,Cw-997,Cow
clust_3,12080,Cw-998,Cow
clust_3,12228,Cw-999,Cow
clust_3,2,Dg-002,Dog
clust_3,Guiness,Dg-115,Dog
clust_3,Apple Jack,Dg-135,Dog
clust_3,Apple Jack,Dg-136,Dog
clust_3,Apple Jack,Dg-137,Dog
clust_3,Apple Jack,Dg-138,Dog
clust_3,Honeybunches,Dg-139,Dog
clust_3,Honeybunches,Dg-141,Dog
clust_3,Honeybunches,Dg-142,Dog
clust_3,Cheerio,Dg-157,Dog
clust_3,14,Ho-027,Horse
clust_3,14,Ho-028,Horse
clust_3,16,Ho-031,Horse
clust_3,21,Hu-051,Human
clust_3,44,Hu-084,Human
clust_3,44,Hu-085,Human
clust_3,79,Hu-143,Human
clust_3,Subject S,Hu-2012,Human
clust_3,Subject S,Hu-2026,Human
clust_3,Subject S,Hu-2028,Human
clust_3,Subject S,Hu-2037,Human
clust_3,4,Pg-008,Pigeon
clust_3,5,Pg-010,Pigeon
clust_3,17,Pg-033,Pigeon
clust_3,17,Pg-034,Pigeon
clust_3,28,Pg-056,Pigeon
clust_3,34,Pg-067,Pigeon
clust_3,34,Pg-068,Pigeon
clust_3,43,Pg-085,Pigeon
clust_3,43,Pg-086,Pigeon
clust_3,56,Pg-111,Pigeon
clust_3,66,Pg-131,Pigeon
clust_3,81,Pg-162,Pigeon
clust_3,13283-13287,Pp-125,Cow
clust_3,MM0899,Rt-002,Deer Mouse
clust_3,11,Rt-065,Ground Squirrel
clust_3,11,Rt-066,Ground Squirrel
clust_3,11,Rt-067,Ground Squirrel
clust_3,11,Rt-069,Ground Squirrel
clust_3,11,Rt-071,Ground Squirrel
clust_3,40,Sp-079,Sheep
clust_3,40,Sp-080,Sheep
clust_3,MA0592,Sw-029,Pig
clust_3,5,Tk-009,Wild Turkey
clust_3,5,Tk-010,Wild Turkey
clust_3,13,Tk-025,Wild Turkey
clust_3,26,Tk-039,Wild Turkey
clust_3,37,Tk-058,Wild Turkey
clust_3,40,Tk-063,Wild Turkey
clust_3,42,Tk-067,Wild Turkey
clust_3,42,Tk-068,Wild Turkey
clust_4,Subject B,Hu-1153,Human
clust_4,Subject B,Hu-1154,Human
clust_4,Subject B,Hu-1155,Human
clust_4,Subject B,Hu-1156,Human
clust_4,Subject B,Hu-1157,Human
clust_4,Subject B,Hu-1158,Human
clust_4,Subject B,Hu-1159,Human
clust_4,Subject B,Hu-1160,Human
clust_4,Subject B,Hu-1161,Human
clust_4,Subject B,Hu-1162,Human
clust_4,Subject B,Hu-1163,Human
clust_4,Subject B,Hu-1164,Human
clust_4,Subject B,Hu-1165,Human
clust_4,Subject B,Hu-1166,Human
clust_4,Subject B,Hu-1168,Human
clust_4,Subject B,Hu-1169,Human
clust_4,Subject B,Hu-1170,Human
clust_4,Subject B,Hu-1171,Human
clust_4,Subject B,Hu-1172,Human
clust_4,Subject B,Hu-1173,Human
clust_4,Subject B,Hu-1174,Human
clust_4,Subject B,Hu-1175,Human
clust_4,Subject B,Hu-1176,Human
clust_4,Subject B,Hu-1177,Human
clust_4,Subject B,Hu-1178,Human
clust_4,Subject B,Hu-1179,Human
clust_4,Subject B,Hu-118,Human
clust_4,Subject B,Hu-1180,Human
clust_4,Subject B,Hu-1182,Human
clust_4,Subject B,Hu-119,Human
clust_4,Subject B,Hu-120,Human
clust_4,Subject B,Hu-121,Human
clust_4,Subject B,Hu-123,Human
clust_4,Subject B,Hu-124,Human
clust_4,Subject B,Hu-126,Human
clust_4,Subject B,Hu-127,Human
clust_4,Subject B,Hu-128,Human
clust_4,Subject B,Hu-129,Human
clust_4,Subject B,Hu-130,Human
clust_4,Subject B,Hu-131,Human
clust_4,Subject B,Hu-132,Human
clust_4,Subject B,Hu-1494,Human
clust_4,Subject B,Hu-1497,Human
clust_4,Subject B,Hu-1498,Human
clust_4,Subject B,Hu-1557,Human
clust_4,Subject B,Hu-1560,Human
clust_4,Subject B,Hu-1563,Human
clust_4,152,Hu-1621,Human
clust_4,Subject B,Hu-296,Human
clust_4,Subject B,Hu-297,Human
clust_4,Subject B,Hu-298,Human
clust_4,Subject B,Hu-299,Human
clust_4,Subject B,Hu-300,Human
clust_4,Subject B,Hu-301,Human
clust_4,Subject B,Hu-302,Human
clust_4,Subject B,Hu-303,Human
clust_4,Subject B,Hu-304,Human
clust_4,Subject B,Hu-306,Human
clust_4,Subject B,Hu-307,Human
clust_4,Subject B,Hu-308,Human
clust_4,Subject B,Hu-353,Human
clust_4,Subject B,Hu-354,Human
clust_4,Subject B,Hu-355,Human
clust_4,Subject B,Hu-356,Human
clust_4,Subject B,Hu-357,Human
clust_4,Subject B,Hu-359,Human
clust_4,Subject B,Hu-360,Human
clust_4,Subject B,Hu-361,Human
clust_4,Subject B,Hu-362,Human
clust_4,Subject B,Hu-363,Human
clust_4,Subject B,Hu-365,Human
clust_4,Subject B,Hu-366,Human
clust_4,Subject B,Hu-368,Human
clust_4,Subject B,Hu-369,Human
clust_4,Subject B,Hu-370,Human
clust_4,Subject B,Hu-371,Human
clust_4,Subject B,Hu-373,Human
clust_4,Subject B,Hu-374,Human
clust_4,Subject B,Hu-375,Human
clust_4,Subject B,Hu-376,Human
clust_4,Subject B,Hu-378,Human
clust_4,Subject B,Hu-379,Human
clust_4,Subject B,Hu-380,Human
clust_4,Subject B,Hu-381,Human
clust_4,Subject B,Hu-496,Human
clust_4,Subject B,Hu-497,Human
clust_4,Subject B,Hu-498,Human
clust_4,Subject B,Hu-499,Human
clust_4,Subject B,Hu-500,Human
clust_4,Subject B,Hu-501,Human
clust_4,Subject B,Hu-502,Human
clust_4,Subject B,Hu-504,Human
clust_4,Subject B,Hu-505,Human
clust_4,Subject B,Hu-506,Human
clust_4,Subject B,Hu-507,Human
clust_4,Subject B,Hu-800,Human
clust_4,Subject B,Hu-801,Human
clust_4,Subject B,Hu-802,Human
clust_4,Subject B,Hu-803,Human
clust_4,Subject B,Hu-804,Human
clust_4,Subject B,Hu-805,Human
clust_4,Subject B,Hu-806,Human
clust_4,Subject B,Hu-807,Human
clust_4,Subject B,Hu-808,Human
clust_4,Subject B,Hu-809,Human
clust_4,Subject B,Hu-810,Human
clust_4,Subject B,Hu-811,Human
clust_4,Subject B,Hu-812,Human
clust_4,Subject B,Hu-813,Human
clust_4,Subject B,Hu-814,Human
clust_4,Subject B,Hu-815,Human
clust_4,Subject B,Hu-816,Human
clust_4,Subject B,Hu-817,Human
clust_4,Subject B,Hu-818,Human
clust_4,Subject B,Hu-819,Human
clust_4,Subject B,Hu-820,Human
clust_4,Subject B,Hu-821,Human
clust_4,Subject B,Hu-822,Human
clust_4,Subject B,Hu-823,Human
clust_4,Subject B,Hu-824,Human
clust_4,Subject B,Hu-825,Human
clust_4,Subject B,Hu-826,Human
clust_4,Subject B,Hu-827,Human
clust_4,Subject B,Hu-828,Human
clust_4,Subject B,Hu-829,Human
clust_4,Subject B,Hu-831,Human
clust_4,Subject B,Hu-832,Human
clust_4,Subject B,Hu-833,Human
clust_4,Subject B,Hu-834,Human
clust_4,Subject B,Hu-835,Human
clust_4,Subject B,Hu-836,Human
clust_4,Subject B,Hu-837,Human
clust_4,Subject B,Hu-838,Human
clust_4,Subject B,Hu-839,Human
clust_4,Subject B,Hu-840,Human
clust_4,Subject B,Hu-841,Human
clust_4,Subject B,Hu-842,Human
clust_4,Subject B,Hu-843,Human
clust_4,Subject B,Hu-844,Human
clust_4,Subject B,Hu-845,Human
clust_4,Subject B,Hu-846,Human
clust_4,Subject B,Hu-847,Human
clust_4,Subject B,Hu-848,Human
clust_4,Subject B,Hu-849,Human
clust_4,Subject B,Hu-850,Human
clust_4,Subject B,Hu-851,Human
clust_4,Subject B,Hu-852,Human
clust_4,Subject B,Hu-853,Human
clust_4,Subject B,Hu-854,Human
clust_4,Subject B,Hu-855,Human
clust_4,Subject B,Hu-856,Human
clust_4,Subject B,Hu-857,Human
clust_4,Subject B,Hu-858,Human
clust_4,Subject B,Hu-859,Human
clust_4,Subject B,Hu-860,Human
clust_4,Subject B,Hu-861,Human
clust_4,Subject B,Hu-862,Human
clust_4,Subject B,Hu-863,Human
clust_4,Subject B,Hu-864,Human
clust_4,Subject B,Hu-865,Human
clust_4,Subject B,Hu-866,Human
clust_4,Subject B,Hu-867,Human
clust_4,Subject B,Hu-870,Human
clust_4,Subject B,Hu-871,Human
clust_4,Subject B,Hu-872,Human
clust_4,Subject B,Hu-873,Human
clust_4,Subject B,Hu-874,Human
clust_4,Subject B,Hu-875,Human
clust_4,Subject B,Hu-876,Human
clust_4,Subject B,Hu-877,Human
clust_4,Subject B,Hu-878,Human
clust_4,Subject B,Hu-879,Human
clust_4,Subject B,Hu-880,Human
clust_4,Subject B,Hu-882,Human
clust_4,Subject B,Hu-883,Human
clust_4,Subject B,Hu-884,Human
clust_4,Subject B,Hu-885,Human
clust_4,Subject B,Hu-886,Human
clust_4,Subject B,Hu-887,Human
clust_4,Subject B,Hu-888,Human
clust_4,Subject B,Hu-889,Human
clust_4,Subject B,Hu-890,Human
clust_4,Subject B,Hu-891,Human
clust_4,Subject B,Hu-892,Human
clust_4,Subject B,Hu-893,Human
clust_4,Subject B,Hu-894,Human
clust_4,Subject B,Hu-895,Human
clust_4,Subject B,Hu-896,Human
clust_4,Subject B,Hu-897,Human
clust_4,Subject B,Hu-898,Human
clust_4,Subject B,Hu-899,Human
clust_4,Subject B,Hu-906,Human
clust_4,Subject B,Hu-907,Human
clust_4,Subject B,Hu-908,Human
clust_4,Subject B,Hu-909,Human
clust_4,Subject B,Hu-911,Human
clust_4,Subject B,Hu-912,Human
clust_4,Subject B,Hu-914,Human
clust_4,Subject B,Hu-915,Human
clust_5,WL-2,Ct-070,Mountain Lion
clust_5,WL-2,Ct-071,Mountain Lion
clust_5,WL-2,Ct-072,Mountain Lion
clust_5,WL-2,Ct-073,Mountain Lion
clust_5,WL-2,Ct-074,Mountain Lion
clust_5,WL-2,Ct-075,Mountain Lion
clust_5,WL-2,Ct-076,Mountain Lion
clust_5,WL-2,Ct-077,Mountain Lion
clust_5,11045,Cw-044,Cow
clust_5,12128,Cw-1312,Cow
clust_5,12180,Cw-1357,Cow
clust_5,12002,Cw-1529,Cow
clust_5,13283,Cw-1550,Cow
clust_5,13283,Cw-1551,Cow
clust_5,11204,Cw-217,Cow
clust_5,11222,Cw-230,Cow
clust_5,11214,Cw-247,Cow
clust_5,11214,Cw-248,Cow
clust_5,11211,Cw-259,Cow
clust_5,11211,Cw-260,Cow
clust_5,11077,Cw-771,Cow
clust_5,12190,Cw-919,Cow
clust_5,1,Dr-008,Deer
clust_5,1,Dr-009,Deer
clust_5,1,Dr-010,Deer
clust_5,1,Dr-019,Deer
clust_5,1,Dr-020,Deer
clust_5,1,Dr-021,Deer
clust_5,31,Ho-062,Horse
clust_5,45,Hu-086,Human
clust_5,45,Hu-087,Human
clust_5,Subject C,Hu-1030,Human
clust_5,Subject C,Hu-1032,Human
clust_5,Subject C,Hu-1034,Human
clust_5,Subject C,Hu-1035,Human
clust_5,Subject C,Hu-1036,Human
clust_5,Subject C,Hu-1037,Human
clust_5,Subject C,Hu-1038,Human
clust_5,Subject C,Hu-1039,Human
clust_5,Subject C,Hu-1040,Human
clust_5,Subject C,Hu-1041,Human
clust_5,Subject C,Hu-1042,Human
clust_5,Subject C,Hu-1043,Human
clust_5,Subject C,Hu-1044,Human
clust_5,Subject C,Hu-1298,Human
clust_5,Subject C,Hu-1299,Human
clust_5,Subject C,Hu-1300,Human
clust_5,Subject C,Hu-1301,Human
clust_5,Subject C,Hu-1302,Human
clust_5,Subject C,Hu-1303,Human
clust_5,Subject C,Hu-1305,Human
clust_5,Subject C,Hu-1327,Human
clust_5,Subject C,Hu-1333,Human
clust_5,Subject C,Hu-1346,Human
clust_5,Subject C,Hu-1380,Human
clust_5,Subject C,Hu-1386,Human
clust_5,Subject C,Hu-1388,Human
clust_5,Subject C,Hu-1389,Human
clust_5,Subject C,Hu-1421,Human
clust_5,Subject C,Hu-1423,Human
clust_5,147,Hu-1613,Human
clust_5,147,Hu-1614,Human
clust_5,Subject C,Hu-265,Human
clust_5,Subject C,Hu-266,Human
clust_5,Subject C,Hu-267,Human
clust_5,Subject C,Hu-268,Human
clust_5,Subject C,Hu-269,Human
clust_5,Subject C,Hu-270,Human
clust_5,Subject C,Hu-271,Human
clust_5,Subject C,Hu-272,Human
clust_5,Subject C,Hu-274,Human
clust_5,Subject C,Hu-275,Human
clust_5,Subject C,Hu-276,Human
clust_5,Subject C,Hu-277,Human
clust_5,Subject C,Hu-279,Human
clust_5,Subject C,Hu-280,Human
clust_5,Subject C,Hu-281,Human
clust_5,Subject C,Hu-282,Human
clust_5,Subject C,Hu-283,Human
clust_5,Subject C,Hu-284,Human
clust_5,Subject C,Hu-285,Human
clust_5,Subject C,Hu-286,Human
clust_5,Subject C,Hu-287,Human
clust_5,Subject C,Hu-288,Human
clust_5,Subject C,Hu-289,Human
clust_5,Subject C,Hu-291,Human
clust_5,Subject C,Hu-292,Human
clust_5,Subject C,Hu-293,Human
clust_5,Subject C,Hu-294,Human
clust_5,Subject C,Hu-382,Human
clust_5,Subject C,Hu-383,Human
clust_5,Subject C,Hu-384,Human
clust_5,Subject C,Hu-385,Human
clust_5,Subject C,Hu-386,Human
clust_5,Subject C,Hu-387,Human
clust_5,Subject C,Hu-388,Human
clust_5,Subject C,Hu-389,Human
clust_5,Subject C,Hu-390,Human
clust_5,Subject C,Hu-391,Human
clust_5,Subject C,Hu-392,Human
clust_5,Subject C,Hu-393,Human
clust_5,Subject C,Hu-394,Human
clust_5,Subject C,Hu-395,Human
clust_5,Subject C,Hu-396,Human
clust_5,Subject C,Hu-397,Human
clust_5,Subject C,Hu-398,Human
clust_5,Subject C,Hu-399,Human
clust_5,Subject C,Hu-400,Human
clust_5,Subject C,Hu-401,Human
clust_5,Subject C,Hu-402,Human
clust_5,Subject C,Hu-403,Human
clust_5,Subject C,Hu-404,Human
clust_5,Subject C,Hu-405,Human
clust_5,Subject C,Hu-406,Human
clust_5,Subject C,Hu-407,Human
clust_5,Subject C,Hu-408,Human
clust_5,Subject C,Hu-409,Human
clust_5,Subject C,Hu-410,Human
clust_5,Subject C,Hu-411,Human
clust_5,Subject C,Hu-412,Human
clust_5,Subject C,Hu-413,Human
clust_5,Subject C,Hu-415,Human
clust_5,Subject C,Hu-416,Human
clust_5,Subject C,Hu-417,Human
clust_5,Subject C,Hu-418,Human
clust_5,Subject C,Hu-419,Human
clust_5,Subject C,Hu-420,Human
clust_5,Subject C,Hu-421,Human
clust_5,Subject C,Hu-422,Human
clust_5,Subject C,Hu-423,Human
clust_5,Subject C,Hu-424,Human
clust_5,Subject C,Hu-425,Human
clust_5,Subject C,Hu-426,Human
clust_5,Subject C,Hu-427,Human
clust_5,Subject C,Hu-428,Human
clust_5,Subject C,Hu-429,Human
clust_5,Subject C,Hu-430,Human
clust_5,Subject C,Hu-431,Human
clust_5,Subject C,Hu-432,Human
clust_5,Subject C,Hu-433,Human
clust_5,Subject C,Hu-434,Human
clust_5,Subject C,Hu-435,Human
clust_5,Subject C,Hu-436,Human
clust_5,Subject C,Hu-437,Human
clust_5,Subject C,Hu-438,Human
clust_5,Subject C,Hu-439,Human
clust_5,Subject C,Hu-442,Human
clust_5,Subject C,Hu-443,Human
clust_5,Subject C,Hu-444,Human
clust_5,Subject C,Hu-445,Human
clust_5,Subject C,Hu-446,Human
clust_5,Subject C,Hu-447,Human
clust_5,Subject C,Hu-448,Human
clust_5,Subject C,Hu-449,Human
clust_5,Subject C,Hu-450,Human
clust_5,Subject C,Hu-451,Human
clust_5,Subject C,Hu-452,Human
clust_5,Subject C,Hu-453,Human
clust_5,Subject C,Hu-454,Human
clust_5,Subject C,Hu-455,Human
clust_5,Subject C,Hu-456,Human
clust_5,Subject C,Hu-457,Human
clust_5,Subject C,Hu-458,Human
clust_5,Subject C,Hu-459,Human
clust_5,Subject C,Hu-460,Human
clust_5,Subject C,Hu-462,Human
clust_5,Subject C,Hu-463,Human
clust_5,Subject C,Hu-464,Human
clust_5,Subject C,Hu-481,Human
clust_5,Subject C,Hu-956,Human
clust_5,Subject C,Hu-957,Human
clust_5,Subject C,Hu-960,Human
clust_5,Subject C,Hu-962,Human
clust_5,Subject C,Hu-963,Human
clust_5,Subject C,Hu-975,Human
clust_5,Subject C,Hu-976,Human
clust_5,Subject C,Hu-977,Human
clust_5,Subject C,Hu-978,Human
clust_5,Subject C,Hu-982,Human
clust_5,Subject C,Hu-983,Human
clust_5,Subject C,Hu-984,Human
clust_5,Subject C,Hu-985,Human
clust_5,Subject C,Hu-986,Human
clust_5,Subject C,Hu-987,Human
clust_5,Subject C,Hu-988,Human
clust_5,Subject C,Hu-989,Human
clust_5,Subject C,Hu-990,Human
clust_5,Subject C,Hu-993,Human
clust_5,Subject C,Hu-994,Human
clust_5,Subject C,Hu-996,Human
clust_5,13283-13287,Pp-139,Cow
clust_6,WL-3,Ct-079,Mountain Lion
clust_6,WL-3,Ct-088,Mountain Lion
clust_6,WL-5,Dg-031,Coyote
clust_6,WL-5,Dg-033,Coyote
clust_6,81,Hu-145,Human
clust_6,Subject J,Hu-1936,Human
clust_6,Subject J,Hu-1939,Human
clust_6,Subject J,Hu-1951,Human
clust_6,Subject J,Hu-1952,Human
clust_6,Subject J,Hu-1958,Human
clust_6,Subject J,Hu-1959,Human
clust_6,Subject J,Hu-1963,Human
clust_6,Subject J,Hu-1964,Human
clust_6,Subject J,Hu-1968,Human
clust_6,Subject J,Hu-1970,Human
clust_6,Subject J,Hu-1971,Human
clust_6,Subject J,Hu-1974,Human
clust_6,Subject J,Hu-1980,Human
clust_6,Subject J,Hu-1984,Human
clust_6,Subject J,Hu-2041,Human
clust_6,Subject J,Hu-2043,Human
clust_6,Subject J,Hu-2044,Human
clust_6,Subject J,Hu-2047,Human
clust_6,Subject J,Hu-2049,Human
clust_6,Subject J,Hu-2050,Human
clust_6,Subject J,Hu-2051,Human
clust_6,Subject J,Hu-2052,Human
clust_6,Subject J,Hu-2054,Human
clust_6,Subject J,Hu-2055,Human
clust_6,Subject J,Hu-2056,Human
clust_6,Subject J,Hu-2058,Human
clust_6,Subject J,Hu-2059,Human
clust_6,Subject J,Hu-2060,Human
clust_6,Subject J,Hu-2062,Human
clust_6,Subject J,Hu-2064,Human
clust_6,Subject J,Hu-2065,Human
clust_6,Subject J,Hu-2066,Human
clust_6,Subject J,Hu-2067,Human
clust_6,Subject J,Hu-2068,Human
clust_6,Subject J,Hu-2070,Human
clust_6,Subject J,Hu-2073,Human
clust_6,Subject J,Hu-2074,Human
clust_6,Subject J,Hu-2076,Human
clust_6,Subject J,Hu-2078,Human
clust_6,Subject J,Hu-2079,Human
clust_6,Subject J,Hu-2084,Human
clust_6,Subject J,Hu-2085,Human
clust_6,Subject J,Hu-2087,Human
clust_6,Subject J,Hu-2088,Human
clust_6,Subject J,Hu-2089,Human
clust_6,Subject J,Hu-2090,Human
clust_6,Subject J,Hu-2091,Human
clust_6,Subject J,Hu-2093,Human
clust_6,Subject J,Hu-2094,Human
clust_6,Subject J,Hu-2095,Human
clust_6,Subject J,Hu-2096,Human
clust_6,Subject J,Hu-2097,Human
clust_6,Subject J,Hu-2098,Human
clust_6,Subject J,Hu-2099,Human
clust_6,Subject J,Hu-2100,Human
clust_6,Subject J,Hu-2101,Human
clust_6,Subject J,Hu-2102,Human
clust_6,Subject J,Hu-2103,Human
clust_6,Subject J,Hu-2104,Human
clust_6,Subject J,Hu-2105,Human
clust_6,Subject J,Hu-2106,Human
clust_6,Subject J,Hu-2107,Human
clust_6,Subject J,Hu-2108,Human
clust_6,Subject J,Hu-2109,Human
clust_6,Subject J,Hu-2110,Human
clust_6,Subject J,Hu-2111,Human
clust_6,Subject J,Hu-2112,Human
clust_6,Subject J,Hu-2113,Human
clust_6,Subject J,Hu-2114,Human
clust_6,Subject J,Hu-2115,Human
clust_6,Subject J,Hu-2116,Human
clust_6,Subject J,Hu-2117,Human
clust_6,Subject J,Hu-2118,Human
clust_6,Subject J,Hu-2119,Human
clust_6,Subject J,Hu-2120,Human
clust_6,Subject J,Hu-2121,Human
clust_6,Subject J,Hu-2122,Human
clust_6,Subject J,Hu-2123,Human
clust_6,Subject J,Hu-2124,Human
clust_6,Subject J,Hu-2125,Human
clust_6,Subject J,Hu-2126,Human
clust_6,Subject J,Hu-2127,Human
clust_6,Subject J,Hu-2128,Human
clust_6,Subject J,Hu-2129,Human
clust_6,Subject J,Hu-2130,Human
clust_6,Subject J,Hu-2131,Human
clust_6,Subject J,Hu-2132,Human
clust_6,Subject J,Hu-2133,Human
clust_6,Subject J,Hu-2134,Human
clust_6,Subject J,Hu-2135,Human
clust_6,Subject J,Hu-2136,Human
clust_6,Subject J,Hu-2137,Human
clust_6,Subject J,Hu-2138,Human
clust_6,Subject J,Hu-2139,Human
clust_6,Subject J,Hu-2140,Human
clust_6,Subject J,Hu-2141,Human
clust_6,Subject J,Hu-2142,Human
clust_6,Subject J,Hu-2143,Human
clust_6,Subject J,Hu-2144,Human
clust_6,Subject J,Hu-2145,Human
clust_7,536,536,Human
clust_7,CFT073,CFT073,Human
clust_7,27,Ct-058,Cat
clust_7,WL-6,Ct-090,Mountain Lion
clust_7,WL-6,Ct-093,Mountain Lion
clust_7,4,Dg-004,Dog
clust_7,WL-8,Dg-034,Grey Fox
clust_7,WL-8,Dg-035,Grey Fox
clust_7,WL-8,Dg-036,Grey Fox
clust_7,WL-8,Dg-037,Grey Fox
clust_7,Shadow,Dg-112,Dog
clust_7,Shadow,Dg-113,Dog
clust_7,George,Dg-143,Dog
clust_7,George,Dg-144,Dog
clust_7,George,Dg-145,Dog
clust_7,George,Dg-146,Dog
clust_7,Lucky Charms,Dg-149,Dog
clust_7,20,Dg-163,Coyote
clust_7,ECOR,ECOR-52,Orangutan
clust_7,ECOR,ECOR-59,Human
clust_7,4,Hu-026,Human
clust_7,34,Hu-067,Human
clust_7,35,Hu-068,Human
clust_7,36,Hu-069,Human
clust_7,37,Hu-071,Human
clust_7,37,Hu-072,Human
clust_7,unknown?,Hu-077,Human
clust_7,unknown?,Hu-078,Human
clust_7,50,Hu-094,Human
clust_7,83,Hu-147,Human
clust_7,87,Hu-153,Human
clust_7,144,Hu-1607,Human
clust_7,144,Hu-1608,Human
clust_7,145,Hu-1609,Human
clust_7,145,Hu-1610,Human
clust_7,146,Hu-1611,Human
clust_7,146,Hu-1612,Human
clust_7,153,Hu-1623,Human
clust_7,153,Hu-1624,Human
clust_7,157,Hu-1629,Human
clust_7,157,Hu-1630,Human
clust_7,159,Hu-1633,Human
clust_7,171,Hu-1657,Human
clust_7,259A1,Hu-1799,Human
clust_7,259A1,Hu-1800,Human
clust_7,25A93,Hu-1801,Human
clust_7,25A93,Hu-1802,Human
clust_7,25B8F,Hu-1803,Human
clust_7,25B8F,Hu-1804,Human
clust_7,25E9A,Hu-1819,Human
clust_7,103,Hu-182,Human
clust_7,103,Hu-183,Human
clust_7,26206,Hu-1837,Human
clust_7,264CE,Hu-1843,Human
clust_7,264CE,Hu-1844,Human
clust_7,264F8,Hu-1845,Human
clust_7,264F8,Hu-1846,Human
clust_7,13254,Hu-1847,Human
clust_7,13254,Hu-1848,Human
clust_7,255B5,Hu-1849,Human
clust_7,255B5,Hu-1850,Human
clust_7,26701,Hu-1853,Human
clust_7,26701,Hu-1854,Human
clust_7,268D9,Hu-1857,Human
clust_7,268D9,Hu-1858,Human
clust_7,26E6A,Hu-1869,Human
clust_7,26E6A,Hu-1870,Human
clust_7,26EDD,Hu-1875,Human
clust_7,26EDD,Hu-1876,Human
clust_7,26F80,Hu-1885,Human
clust_7,26F80,Hu-1886,Human
clust_7,2740D,Hu-1893,Human
clust_7,2740D,Hu-1894,Human
clust_7,277DE,Hu-1903,Human
clust_7,277DE,Hu-1904,Human
clust_7,Subject C,Hu-932,Human
clust_7,Subject C,Hu-933,Human
clust_7,Subject C,Hu-934,Human
clust_7,Subject C,Hu-935,Human
clust_7,Subject C,Hu-936,Human
clust_7,Subject C,Hu-937,Human
clust_7,Subject C,Hu-938,Human
clust_7,Subject C,Hu-946,Human
clust_7,Subject C,Hu-947,Human
clust_7,Subject C,Hu-948,Human
clust_7,Subject C,Hu-949,Human
clust_7,Subject C,Hu-950,Human
clust_7,Subject C,Hu-952,Human
clust_7,Subject C,Hu-953,Human
clust_7,Subject C,Hu-954,Human
clust_7,Subject C,Hu-961,Human
clust_7,Subject C,Hu-965,Human
clust_7,Subject C,Hu-967,Human
clust_7,45,Pg-089,Pigeon
clust_7,45,Pg-090,Pigeon
clust_7,3,Rt-007,Ground Squirrel
clust_7,13,Rt-085,Ground Squirrel
clust_7,HC3,Rt-189,Ground Squirrel
clust_7,HC3,Rt-190,Ground Squirrel
clust_7,CC3,Rt-192,Ground Squirrel
clust_8,Subject B,Hu-1183,Human
clust_8,Subject B,Hu-1186,Human
clust_8,Subject B,Hu-1187,Human
clust_8,Subject B,Hu-1189,Human
clust_8,Subject B,Hu-1190,Human
clust_8,Subject B,Hu-1191,Human
clust_8,Subject B,Hu-1192,Human
clust_8,Subject B,Hu-1193,Human
clust_8,Subject B,Hu-1194,Human
clust_8,Subject B,Hu-1195,Human
clust_8,Subject B,Hu-1196,Human
clust_8,Subject B,Hu-1197,Human
clust_8,Subject B,Hu-1471,Human
clust_8,Subject B,Hu-1472,Human
clust_8,Subject B,Hu-1473,Human
clust_8,Subject B,Hu-1474,Human
clust_8,Subject B,Hu-1475,Human
clust_8,Subject B,Hu-1476,Human
clust_8,Subject B,Hu-1477,Human
clust_8,Subject B,Hu-1478,Human
clust_8,Subject B,Hu-1479,Human
clust_8,Subject B,Hu-1480,Human
clust_8,Subject B,Hu-1481,Human
clust_8,Subject B,Hu-1482,Human
clust_8,Subject B,Hu-1483,Human
clust_8,Subject B,Hu-1484,Human
clust_8,Subject B,Hu-1485,Human
clust_8,Subject B,Hu-1486,Human
clust_8,Subject B,Hu-1487,Human
clust_8,Subject B,Hu-1488,Human
clust_8,Subject B,Hu-1489,Human
clust_8,Subject B,Hu-1490,Human
clust_8,Subject B,Hu-1491,Human
clust_8,Subject B,Hu-1492,Human
clust_8,Subject B,Hu-1493,Human
clust_8,Subject B,Hu-1495,Human
clust_8,Subject B,Hu-1496,Human
